DEPTH,BS,BVW,CARB_FLAG,COAL_FLAG,DELTA,GRMAX,GRMIN,J,KLHC_INT,KLOGH,M,N,PERF_FLAG,PHIF,PORD,RHOFL,RHOMA,RW,SAND_FLAG,SW,SWIRR,TEMP,VSH
3938.1684,8.5,0.119242,0,0,-0.0054,115,14,0.093072,47.1809,80.9999,1.8063,2.45,0,0.161367,0.153511,0.8,2.65,0.0206648,1,0.748,0.1904,119.077,0.127634
3938.3208,8.5,0.127549,0,0,0.0054,115,14,0.110162,20.6858,115.9063,1.8187,2.45,0,0.16482,0.16482,0.8,2.65,0.0206643,1,0.7904,0.1785,119.0805,0.105069
3938.4732,8.5,0.128398,0,0,0.0086,115,14,0.081935,6.044,60.5741,1.8374,2.45,0,0.155712,0.155712,0.8,2.65,0.0206638,1,0.8548,0.2006,119.0841,0.100248
3938.6256,8.5,0.129252,0,0,-0.0079,115,14,0.097497,15.4435,89.7932,1.8231,2.45,0,0.163016,0.156235,0.8,2.65,0.0206633,1,0.8126,0.1869,119.0877,0.131407
3938.778,8.5,0.127255,0,0,0.0103,115,14,0.098627,22.6232,91.0897,1.8173,2.45,0,0.1616,0.1616,0.8,2.65,0.0206627,1,0.8036,0.1864,119.0913,0.105871
3938.9304,8.5,0.127626,0,0,-0.0072,115,14,0.136274,19.8538,182.1626,1.8193,2.45,0,0.169278,0.16216,0.8,2.65,0.0206622,1,0.7701,0.1646,119.0948,0.078218
3939.0828,8.5,0.124365,0,0,0.0037,115,14,0.080539,18.3022,57.7146,1.8205,2.45,0,0.153548,0.153548,0.8,2.65,0.0206617,1,0.8291,0.2024,119.0984,0.076119
3939.2352,8.5,0.128316,0,0,0.0298,115,14,0.11843,17.7743,135.2705,1.821,2.45,0,0.166435,0.166435,0.8,2.65,0.0206612,1,0.7886,0.1736,119.102,0.097366
3939.3876,8.5,0.129761,0,0,0.0027,115,14,0.128357,10.1423,162.0311,1.8295,2.45,0,0.169717,0.169717,0.8,2.65,0.0206606,1,0.7867,0.1681,119.1055,0.110673
3939.54,8.5,0.124121,0,0,0.0076,115,14,0.063636,1.0552,35.2806,1.8642,2.45,0,0.150347,0.150347,0.8,2.65,0.0206601,1,0.8743,0.2212,119.1091,0.131782
3939.6924,8.5,0.114813,0,0,0.0147,115,14,0.029819,0.2295,6.6053,1.8879,2.45,0,0.128195,0.128195,0.8,2.65,0.0206596,1,0.9722,0.299,119.1127,0.141178
3939.8448,8.5,0.09365,0,0,0.063,115,14,0.009293,0.1425,0.4687,1.8954,2.45,0,0.09365,0.09365,0.8,2.65,0.0206591,1,1,0.4814,119.1163,0.16296
3939.9972,8.5,0.101136,0,0,0.021,115,14,0.016923,0.0998,1.8558,1.901,2.45,0,0.11182,0.11182,0.8,2.65,0.0206585,1,0.9989,0.3758,119.1198,0.154851
3940.1496,8.5,0.100065,0,0,0.013,115,14,0.018616,19.0519,2.3226,1.8199,2.45,0,0.115661,0.115661,0.8,2.65,0.020658,1,0.8883,0.3609,119.1234,0.167584
3940.302,8.5,0.088217,0,0,0.049,115,14,0.008108,47.8838,0.336,1.8061,2.45,0,0.088217,0.088217,0.8,2.65,0.0206575,0,1,0.5111,119.127,0.148287
3940.4544,8.5,0.052035,0,0,0.1255,115,14,0.00287,60.9933,0.0248,1.8024,2.45,0,0.052035,0.052035,0.8,2.65,0.020657,0,1,0.8168,119.1305,0.13503
3940.6068,8.5,0.0422,0,0,0.109,115,14,0.001913,61.3857,0.009,1.8023,2.45,0,0.0422,0.0422,0.8,2.65,0.0206564,0,1,0.9815,119.1341,0.199228
3940.7592,8.5,0.068544,0,0,0.099,115,14,0.003619,20.345,0.052,1.8086,2.45,0,0.068544,0.068544,0.8,2.65,0.0206559,0,1,0.7151,119.1377,0.238624
3940.9116,8.5,0.071341,0,0,0.1425,115,14,0.003285,1.304,0.0446,1.8197,2.45,0,0.071341,0.071341,0.8,2.65,0.0206554,0,1,0.7351,119.1412,0.316683
3941.064,8.5,0.086037,0,0,0.0987,115,14,0.005145,0.1884,0.1375,1.891,2.45,0,0.089657,0.089657,0.8,2.65,0.0206549,0,1,0.6003,119.1448,0.365356
3941.2164,8.5,0.087391,0,0,0.1011,115,14,0.005577,0.1823,0.1646,1.8915,2.45,0,0.091345,0.091345,0.8,2.65,0.0206543,0,1,0.5811,119.1484,0.353287
3941.3688,8.5,0.098717,0,0,0.0367,115,14,0.024926,0.1463,4.8591,1.895,2.45,0,0.134963,0.134963,0.8,2.65,0.0206538,1,0.797,0.316,119.152,0.316129
3941.5212,8.5,0.093539,0,0,0.0415,115,14,0.010767,0.0737,0.7089,1.9058,2.45,0,0.105523,0.105523,0.8,2.65,0.0206533,1,0.9858,0.4468,119.1555,0.263069
3941.6736,8.5,0.067717,0,0,0.0659,115,14,0.003005,0.0684,0.0354,1.907,2.45,0,0.067717,0.067717,0.8,2.65,0.0206528,0,1,0.7662,119.1591,0.308762
3941.826,8.5,0.088566,0,0,0.0423,115,14,0.005279,0.2823,0.143,1.8847,2.45,0,0.088566,0.088566,0.8,2.65,0.0206522,0,1,0.596,119.1627,0.339347
3941.9784,8.5,0.075188,0,0,0.0611,115,14,0.003877,1.4881,0.0655,1.8589,2.45,0,0.075188,0.075188,0.8,2.65,0.0206517,0,1,0.686,119.1662,0.294891
3942.1308,8.5,0.098255,0,0,0.0362,115,14,0.015466,2.1261,1.5414,1.8534,2.45,0,0.111209,0.111209,0.8,2.65,0.0206512,1,0.9352,0.3885,119.1698,0.185386
3942.2832,8.5,0.103084,0,0,0.043,115,14,0.02918,2.3404,6.3972,1.8519,2.45,0,0.129657,0.129657,0.8,2.65,0.0206507,1,0.8371,0.3007,119.1734,0.171525
3942.4356,8.5,0.098946,0,0,0.0429,115,14,0.011944,2.2806,0.9077,1.8523,2.45,0,0.109809,0.109809,0.8,2.65,0.0206502,1,0.9531,0.4274,119.1769,0.27797
3942.588,8.5,0.060734,0,0,0.1838,115,14,0.001747,1.072,0.0107,1.8538,2.45,0,0.060734,0.060734,0.8,2.65,0.0206496,0,1,0.9498,119.1805,0.456178
3942.7404,8.5,0.053541,0,0,0.183,115,14,0.001186,0.08,0.0044,1.8555,2.45,0,0.053541,0.053541,0.8,2.65,0.0206491,0,1,1.117,119.1841,0.536624
3942.8928,8.5,0.052437,0,0,0.1976,115,14,0.001103,0.025,0.0037,1.8575,2.45,0,0.052437,0.052437,0.8,2.65,0.0206486,0,1,1.1509,119.1877,0.555079
3943.0452,8.5,0.077738,0,0,0.1689,115,14,0.002526,0.029,0.0287,1.8598,2.45,0,0.077738,0.077738,0.8,2.65,0.0206481,0,1,0.7957,119.1912,0.514594
3943.1976,8.5,0.057378,0,0,0.2791,115,14,0.001262,0.015,0.0053,1.8625,2.45,0,0.057378,0.057378,0.8,2.65,0.0206475,0,1,1.0788,119.1948,0.556079
3943.35,8.5,0.038453,0,0,0.205,115,14,0.000758,0.01,0.0013,1.8657,2.45,0,0.038453,0.038453,0.8,2.65,0.020647,0,1,1.393,119.1984,0.561604
3943.5024,8.5,0.046993,0,0,0.119,115,14,0.000936,0.02,0.0024,1.8699,2.45,0,0.046993,0.046993,0.8,2.65,0.0206465,0,1,1.2452,119.2019,0.562931
3943.6548,8.5,0.052411,0,0,0.1157,115,14,0.001072,0.05,0.0035,1.8756,2.45,0,0.052411,0.052411,0.8,2.65,0.020646,0,1,1.163,119.2055,0.567238
3943.8072,8.5,0.087728,0,0,0.0651,115,14,0.003585,0.292,0.0655,1.8793,2.45,0,0.087968,0.087968,0.8,2.65,0.0206454,0,1,0.686,119.2091,0.499366
3943.9596,8.5,0.097339,0,0,0.0265,115,14,0.009244,2.6452,0.5723,1.85,2.45,0,0.115567,0.115567,0.8,2.65,0.0206449,1,0.888,0.4644,119.2126,0.470267
3944.112,8.5,0.101718,0,0,0.0078,115,14,0.016762,2.4259,1.9885,1.8513,2.45,0,0.122137,0.122137,0.8,2.65,0.0206444,1,0.8778,0.3711,119.2162,0.304921
3944.2644,8.5,0.079628,0,0,0.052,115,14,0.004422,1.3167,0.0902,1.8607,2.45,0,0.079628,0.079628,0.8,2.65,0.0206439,0,1,0.6476,119.2198,0.296376
3944.4168,8.5,0.033694,0,0,0.0773,115,14,0.001237,0.5241,0.003,1.875,2.45,0,0.033694,0.033694,0.8,2.65,0.0206433,0,1,1.1958,119.2234,0.301406
3944.5692,8.5,0.044282,0,0,0.0624,115,14,0.001105,0.06,0.0031,1.8959,2.45,0,0.044282,0.044282,0.8,2.65,0.0206428,0,1,1.1859,119.2269,0.460693
3944.7216,8.5,0.088474,0,0,0.023,115,14,0.003856,0.052,0.0762,1.8752,2.45,0,0.088474,0.088474,0.8,2.65,0.0206423,0,1,0.6675,119.2305,0.474515
3944.874,8.5,0.104867,0,0,0.0354,115,14,0.007962,1.3412,0.3989,1.8605,2.45,0,0.10857,0.10857,0.8,2.65,0.0206418,1,1,0.4956,119.2341,0.436713
3945.0264,8.5,0.108037,0,0,0.0262,115,14,0.010256,2.4318,0.6983,1.8513,2.45,0,0.114571,0.114571,0.8,2.65,0.0206412,1,0.9955,0.448,119.2376,0.411109
3945.1788,8.5,0.11038,0,0,0.0444,115,14,0.010404,1.5175,0.7356,1.8586,2.45,0,0.117287,0.117287,0.8,2.65,0.0206407,1,0.9993,0.4439,119.2412,0.443267
3945.3312,8.5,0.107067,0,0,0.024,115,14,0.006843,0.076,0.2905,1.8876,2.45,0,0.107067,0.107067,0.8,2.65,0.0206402,1,1,0.5247,119.2448,0.481505
3945.4836,8.5,0.109368,0,0,0.0414,115,14,0.007101,0.1635,0.3253,1.8932,2.45,0,0.111334,0.111334,0.8,2.65,0.0206397,0,1,0.5141,119.2483,0.525228
3945.636,8.5,0.107694,0,0,0.0451,115,14,0.007377,0.3865,0.3528,1.8798,2.45,0,0.11189,0.11189,0.8,2.65,0.0206392,0,1,0.5066,119.2519,0.516465
3945.7884,8.5,0.103217,0,0,0.0401,115,14,0.005334,0.7047,0.1703,1.8704,2.45,0,0.103277,0.103277,0.8,2.65,0.0206386,0,1,0.5776,119.2555,0.536851
3945.9408,8.5,0.101416,0,0,0.048,115,14,0.004711,0.2679,0.1335,1.8855,2.45,0,0.103782,0.103782,0.8,2.65,0.0206381,0,1,0.6035,119.259,0.597802
3946.0932,8.5,0.093554,0,0,0.0488,115,14,0.003426,0.0572,0.0636,1.9098,2.45,0,0.093554,0.093554,0.8,2.65,0.0206376,0,1,0.6896,119.2626,0.59503
3946.2456,8.5,0.078438,0,0,0.0658,115,14,0.002146,0.038,0.0209,1.894,2.45,0,0.078438,0.078438,0.8,2.65,0.0206371,0,1,0.8424,119.2662,0.594644
3946.398,8.5,0.080532,0,0,0.0564,115,14,0.001867,0.5488,0.0163,1.8743,2.45,0,0.080532,0.080532,0.8,2.65,0.0206365,0,1,0.8815,119.2697,0.682881
3946.5504,8.5,0.08754,0,0,0.0407,115,14,0.002414,0.941,0.0296,1.8659,2.45,0,0.08754,0.08754,0.8,2.65,0.020636,0,1,0.7916,119.2733,0.665287
3946.7028,8.5,0.078953,0,0,0.0676,115,14,0.001878,0.9379,0.0161,1.866,2.45,0,0.078953,0.078953,0.8,2.65,0.0206355,0,1,0.8827,119.2769,0.659297
3946.8552,8.5,0.077304,0,0,0.0433,115,14,0.001853,0.7439,0.0154,1.8696,2.45,0,0.077304,0.077304,0.8,2.65,0.020635,0,1,0.8904,119.2804,0.643307
3947.0076,8.5,0.094527,0,0,0.0251,115,14,0.003075,0.2129,0.0518,1.8891,2.45,0,0.094527,0.094527,0.8,2.65,0.0206344,0,1,0.7156,119.284,0.655297
3947.16,8.5,0.100868,0,0,0.0218,115,14,0.004572,0.0558,0.1237,1.9102,2.45,0,0.102132,0.102132,0.8,2.65,0.0206339,0,1,0.6118,119.2876,0.587931
3947.3124,8.5,0.108866,0,0,-0.0035,115,14,0.007826,0.044,0.4274,1.8536,2.45,0,0.120437,0.111854,0.8,2.65,0.0206334,0,0.9549,0.4894,119.2912,0.611574
3947.4648,8.5,0.119463,0,0,-0.0319,115,14,0.038605,7.453,12.9134,1.8144,2.45,0,0.149527,0.152273,0.8,2.65,0.0206329,1,0.8142,0.265,119.2947,0.336911
3947.6172,8.5,0.118172,0,0,0.0147,115,14,0.019086,57.6328,2.6836,1.8033,2.45,0,0.127127,0.127127,0.8,2.65,0.0206324,1,0.94,0.3516,119.2983,0.319673
3947.7696,8.5,0.127483,0,0,-0.0127,115,14,0.047832,93.94,19.9198,1.796,2.45,0,0.150254,0.145333,0.8,2.65,0.0206318,1,0.8524,0.2451,119.3019,0.254416
3947.922,8.5,0.133127,0,0,-0.0019,115,14,0.062911,61.2385,36.0831,1.8024,2.45,0,0.157332,0.148098,0.8,2.65,0.0206313,1,0.8541,0.2203,119.3054,0.238663
3948.0744,8.5,0.140706,0,0,-0.0331,115,14,0.082351,40.403,67.7166,1.8086,2.45,0,0.172316,0.175567,0.8,2.65,0.0206308,1,0.8275,0.1967,119.309,0.341713
3948.2268,8.5,0.142121,0,0,-0.0271,115,14,0.053684,45.0032,26.7701,1.807,2.45,0,0.160296,0.161139,0.8,2.65,0.0206303,1,0.8979,0.2324,119.3126,0.350911
3948.3792,8.5,0.14738,0,0,0.0062,115,14,0.060146,25.9036,34.5564,1.8153,2.45,0,0.16485,0.16485,0.8,2.65,0.0206297,1,0.9108,0.222,119.3161,0.368337
3948.5316,8.5,0.154856,0,0,-0.0126,115,14,0.090882,5.804,85.9293,1.8356,2.45,0,0.179535,0.174556,0.8,2.65,0.0206292,1,0.8905,0.1884,119.3197,0.405495
3948.684,8.5,0.155624,0,0,0.0169,115,14,0.061975,22.825,37.6605,1.7998,2.45,0,0.169211,0.169211,0.8,2.65,0.0206287,1,0.9263,0.2186,119.3233,0.419426
3948.8364,8.5,0.164132,0,0,-0.0277,115,14,0.19138,142.9895,412.8016,1.7897,2.45,0,0.194498,0.195571,0.8,2.65,0.0206282,1,0.8437,0.142,119.3268,0.304099
3948.9888,8.5,0.167942,0,0,-0.0132,115,14,0.263947,188.9578,824.2647,1.7856,2.45,0,0.204175,0.199445,0.8,2.65,0.0206276,1,0.8202,0.1254,119.3304,0.308772
3949.1412,8.5,0.164611,0,0,-0.025,115,14,0.151455,207.5276,247.9539,1.7842,2.45,0,0.186541,0.186538,0.8,2.65,0.0206271,1,0.879,0.1557,119.334,0.287465
3949.2936,8.5,0.160671,0,0,0.0076,115,14,0.086078,223.9242,73.5959,1.7831,2.45,0,0.171411,0.171411,0.8,2.65,0.0206266,1,0.9327,0.1937,119.3375,0.309148
3949.446,8.5,0.161243,0,0,-0.0156,115,14,0.104498,133.0424,112.8493,1.7908,2.45,0,0.178342,0.174582,0.8,2.65,0.0206261,1,0.9046,0.1794,119.3411,0.327228
3949.5984,8.5,0.158175,0,0,-0.0022,115,14,0.093869,49.4937,89.9588,1.8056,2.45,0,0.176184,0.167057,0.8,2.65,0.0206256,1,0.9077,0.1869,119.3447,0.341921
3949.7508,8.5,0.151664,0,0,0.0027,115,14,0.056268,23.2594,30.1212,1.8169,2.45,0,0.163917,0.163926,0.8,2.65,0.020625,1,0.9439,0.2276,119.3483,0.384515
3949.9032,8.5,0.153539,0,0,-0.0292,115,14,0.079159,3.15,67.8477,1.8255,2.45,0,0.186854,0.188551,0.8,2.65,0.0206245,0,0.8419,0.1966,119.3518,0.573901
3950.0556,8.5,0.15128,0,0,-0.0902,115,14,0.056937,0.025,35.4965,1.8481,2.45,0,0.188959,0.215031,0.8,2.65,0.020624,0,0.8329,0.2209,119.3554,0.748248
3950.208,8.5,0.139707,0,0,0.0003,115,14,0.01109,0.05,1.0306,1.9026,2.45,0,0.144603,0.144603,0.8,2.65,0.0206235,0,1,0.4177,119.359,0.730757
3950.3604,8.5,0.090483,0,0,0.054,115,14,0.00237,0.1268,0.0294,1.8972,2.45,0,0.090483,0.090483,0.8,2.65,0.0206229,0,1,0.7922,119.3625,0.713267
3950.5128,8.5,0.06658,0,0,0.0841,115,14,0.001212,0.063,0.0057,1.9059,2.45,0,0.06658,0.06658,0.8,2.65,0.0206224,0,1,1.0658,119.3661,0.688693
3950.6652,8.5,0.144482,0,0,-0.0098,115,14,0.021423,0.3737,3.9487,1.8803,2.45,0,0.148485,0.142403,0.8,2.65,0.0206219,0,1,0.328,119.3697,0.577525
3950.8176,8.5,0.152413,0,0,0.0083,115,14,0.038227,0.811,13.6339,1.814,2.45,0,0.161009,0.161009,0.8,2.65,0.0206214,0,0.9637,0.2624,119.3732,0.508832
3950.97,8.5,0.118008,0,0,0.0614,115,14,0.011416,66.733,0.8911,1.7805,2.45,0,0.118008,0.118008,0.8,2.65,0.0206209,1,1,0.4288,119.3768,0.413158
3951.1224,8.5,0.169459,0,0,-0.0065,115,14,0.101049,505.256,107.2397,1.7711,2.45,0,0.181244,0.173833,0.8,2.65,0.0206203,1,0.9227,0.181,119.3804,0.384733
3951.2748,8.5,0.172315,0,0,0.002,115,14,0.10877,743.7788,123.0164,1.7654,2.45,0,0.179438,0.179438,0.8,2.65,0.0206198,1,0.9439,0.1766,119.3839,0.32603
3951.4272,8.5,0.174763,0,0,0.0026,115,14,0.127196,587.8484,170.7706,1.7689,2.45,0,0.182152,0.182152,0.8,2.65,0.0206193,1,0.9454,0.1665,119.3875,0.298218
3951.5796,8.5,0.15901,0,0,0.0098,115,14,0.053129,356.19,26.0093,1.7762,2.45,0,0.15901,0.15901,0.8,2.65,0.0206188,1,1,0.2336,119.3911,0.336604
3951.732,8.5,0.15515,0,0,0.0181,115,14,0.031192,45.34,8.7472,1.7906,2.45,0,0.15515,0.15515,0.8,2.65,0.0206182,1,1,0.2843,119.3946,0.511465
3951.8844,8.5,0.154058,0,0,0.023,115,14,0.033218,22.2121,9.8503,1.8176,2.45,0,0.154058,0.154058,0.8,2.65,0.0206177,1,1,0.2782,119.3982,0.468208
3952.0368,8.5,0.171418,0,0,-0.0051,115,14,0.056772,3,32.4687,1.8206,2.45,1,0.173845,0.165899,0.8,2.65,0.0206172,1,1,0.2245,119.4018,0.525782
3952.1892,8.5,0.167023,0,0,0.0256,115,14,0.0509,84.2882,25.0752,1.7976,2.45,1,0.167023,0.167023,0.8,2.65,0.0206167,1,1,0.2352,119.4053,0.472743
3952.3416,8.5,0.17046,0,0,-0.0143,115,14,0.114655,198.1171,142.7838,1.7849,2.45,1,0.187441,0.183179,0.8,2.65,0.0206162,1,0.9062,0.172,119.4089,0.421713
3952.494,8.5,0.164686,0,0,-0.0066,115,14,0.077264,315.5742,59.2282,1.778,2.45,1,0.171216,0.16386,0.8,2.65,0.0206156,1,0.9536,0.2015,119.4125,0.353198
3952.6464,8.5,0.166921,0,0,-0.0093,115,14,0.127114,231.0921,173.349,1.7826,2.45,1,0.185143,0.178859,0.8,2.65,0.0206151,1,0.897,0.1661,119.416,0.342822
3952.7988,8.5,0.163495,0,0,0.0019,115,14,0.09692,29.1389,95.9254,1.8135,2.45,1,0.176227,0.176227,0.8,2.65,0.0206146,1,0.9433,0.1847,119.4196,0.328663
3952.9512,8.5,0.150911,0,0,0.0016,115,14,0.039417,236.2443,13.5871,1.7823,2.45,1,0.150911,0.150911,0.8,2.65,0.0206141,1,1,0.2626,119.4232,0.34801
3953.1036,8.5,0.123352,0,0,0.0288,115,14,0.014782,295.9782,1.5619,1.779,2.45,1,0.123352,0.123352,0.8,2.65,0.0206135,1,1,0.3876,119.4268,0.376802
3953.256,8.5,0.08017,0,0,0.0637,115,14,0.003491,77.4439,0.0566,1.7989,2.45,1,0.08017,0.08017,0.8,2.65,0.020613,1,1,0.7042,119.4303,0.406208
3953.4084,8.5,0.121996,0,0,0.0236,115,14,0.009588,8.6267,0.6498,1.8319,2.45,1,0.121996,0.121996,0.8,2.65,0.0206125,1,1,0.4539,119.4339,0.545535
3953.5608,8.5,0.123239,0,0,0.0128,115,14,0.009123,1.4,0.5943,1.8355,2.45,1,0.123239,0.123239,0.8,2.65,0.020612,1,1,0.4612,119.4375,0.584812
3953.7132,8.5,0.151142,0,0,0.013,115,14,0.027472,26.387,6.6142,1.7972,2.45,1,0.151241,0.151241,0.8,2.65,0.0206115,1,1,0.2989,119.441,0.509614
3953.8656,8.5,0.16153,0,0,-0.0228,115,14,0.112158,112.932,137.2503,1.7932,2.45,1,0.188287,0.187425,0.8,2.65,0.0206109,1,0.8598,0.1732,119.4446,0.443832
3954.018,8.5,0.161498,0,0,-0.0031,115,14,0.088316,81.9694,82.8875,1.798,2.45,1,0.183392,0.174646,0.8,2.65,0.0206104,1,0.8855,0.1896,119.4482,0.47503
3954.1704,8.5,0.164543,0,0,-0.0155,115,14,0.152218,145.8624,261.1888,1.7894,2.45,1,0.194532,0.190747,0.8,2.65,0.0206099,1,0.8455,0.1542,119.4517,0.40404
3954.3228,8.5,0.163689,0,0,-0.0253,115,14,0.167098,229.0744,311.1504,1.7828,2.45,1,0.192308,0.192426,0.8,2.65,0.0206094,1,0.847,0.1495,119.4553,0.330446
3954.4752,8.5,0.161364,0,0,-0.0254,115,14,0.123972,422.3773,164.522,1.7737,2.45,1,0.184733,0.184895,0.8,2.65,0.0206089,1,0.8638,0.1676,119.4589,0.347614
3954.6276,8.5,0.16311,0,0,-0.0174,115,14,0.168897,538.2687,318.6496,1.7702,2.45,1,0.192769,0.189711,0.8,2.65,0.0206083,1,0.8349,0.1488,119.4624,0.332644
3954.78,8.5,0.164961,0,0,-0.0218,115,14,0.243752,579.4459,676.2141,1.7691,2.45,1,0.196407,0.195114,0.8,2.65,0.0206078,1,0.8283,0.13,119.466,0.227475
3954.9324,8.5,0.16868,0,0,-0.0338,115,14,0.279813,565.9558,923.0381,1.7694,2.45,1,0.203448,0.20698,0.8,2.65,0.0206073,1,0.8181,0.1229,119.4696,0.272564
3955.0848,8.5,0.174803,0,0,-0.0051,115,14,0.447843,544.1846,2548.4534,1.77,2.45,1,0.219278,0.211334,0.8,2.65,0.0206068,1,0.7874,0.1024,119.4731,0.305307
3955.2372,8.5,0.172534,0,0,-0.011,115,14,0.213325,522.4133,529.5005,1.7706,2.45,1,0.200795,0.195199,0.8,2.65,0.0206062,1,0.8484,0.1358,119.4767,0.350782
3955.3896,8.5,0.167941,0,0,0,115,14,0.103699,500.6421,112.8719,1.7712,2.45,1,0.181137,0.181137,0.8,2.65,0.0206057,1,0.9151,0.1794,119.4803,0.371891
3955.542,8.5,0.157929,0,0,0.0177,115,14,0.041596,478.8708,15.8344,1.7719,2.45,1,0.157929,0.157929,0.8,2.65,0.0206052,1,1,0.2555,119.4838,0.427069
3955.6944,8.5,0.168181,0,0,0.0176,115,14,0.151222,423.2836,243.4043,1.7737,2.45,1,0.183682,0.183682,0.8,2.65,0.0206047,1,0.9053,0.1562,119.4874,0.245743
3955.8468,8.5,0.16506,0,0,0.0221,115,14,0.087681,365.8108,76.1174,1.7758,2.45,1,0.170862,0.170862,0.8,2.65,0.0206042,1,0.9562,0.1926,119.491,0.29305
3955.9992,8.5,0.169185,0,0,-0.0081,115,14,0.1655,308.338,298.919,1.7784,2.45,1,0.188332,0.181579,0.8,2.65,0.0206036,1,0.8912,0.1505,119.4945,0.275535
3956.1516,8.5,0.162211,0,0,0.0115,115,14,0.072991,251.1162,50.5849,1.7814,2.45,1,0.163854,0.163854,0.8,2.65,0.0206031,1,0.9837,0.2073,119.4981,0.269653
3956.304,8.5,0.165761,0,0,0.0126,115,14,0.135979,248.7894,195.101,1.7815,2.45,1,0.18209,0.18209,0.8,2.65,0.0206026,1,0.905,0.1626,119.5017,0.268307
3956.4564,8.5,0.163712,0,0,0.0046,115,14,0.132052,346.2643,178.6276,1.7766,2.45,1,0.176778,0.176778,0.8,2.65,0.0206021,1,0.9174,0.1652,119.5052,0.202475
3956.6088,8.5,0.163449,0,0,0.0133,115,14,0.139447,389.3672,198.5635,1.7749,2.45,1,0.176218,0.176218,0.8,2.65,0.0206016,1,0.9177,0.162,119.5088,0.170545
3956.7612,8.5,0.163227,0,0,-0.0033,115,14,0.118756,345.8015,144.0774,1.7767,2.45,1,0.1763,0.167602,0.8,2.65,0.020601,1,0.9171,0.1717,119.5124,0.241495
3956.9136,8.5,0.157649,0,0,0.0002,115,14,0.065786,264.9901,40.6723,1.7806,2.45,1,0.162184,0.162184,0.8,2.65,0.0206005,1,0.9653,0.2156,119.5159,0.290287
3957.066,8.5,0.122858,0,0,0.0344,115,14,0.018278,171.436,2.3783,1.787,2.45,1,0.122858,0.122858,0.8,2.65,0.0206,1,1,0.3594,119.5195,0.277594
3957.2184,8.5,0.1486,0,0,-0.0103,115,14,0.028538,77.8819,7.7714,1.7988,2.45,1,0.164671,0.158776,0.8,2.65,0.0205995,0,0.9083,0.2904,119.5231,0.689485
3957.3708,8.5,0.136844,0,0,0.0451,115,14,0.012398,19.9208,1.2189,1.8193,2.45,1,0.136844,0.136844,0.8,2.65,0.0205989,0,1,0.4053,119.5266,0.646515
3957.5232,8.5,0.144647,0,0,-0.019,115,14,0.034948,0.08,12.2882,1.8479,2.45,1,0.173624,0.171215,0.8,2.65,0.0205984,0,0.8683,0.2674,119.5302,0.733248
3957.6756,8.5,0.147514,0,0,-0.0378,115,14,0.071891,0.16,55.5891,1.8756,2.45,1,0.185616,0.190734,0.8,2.65,0.0205979,1,0.8429,0.2038,119.5338,0.597356
3957.828,8.5,0.151217,0,0,-0.0087,115,14,0.130574,1,196.5452,1.8007,2.45,1,0.198939,0.192426,0.8,2.65,0.0205974,1,0.7655,0.1623,119.5373,0.536297
3957.9804,8.5,0.150023,0,0,-0.0173,115,14,0.104033,437.6504,116.8811,1.7732,2.45,1,0.186366,0.183279,0.8,2.65,0.0205969,1,0.7958,0.1783,119.5409,0.44799
3958.1328,8.5,0.13694,0,0,0.0332,115,14,0.02326,284.5792,4.2932,1.7795,2.45,0,0.13694,0.13694,0.8,2.65,0.0205963,1,1,0.3231,119.5445,0.374644
3958.2852,8.5,0.144297,0,0,0.0375,115,14,0.033934,54.452,9.8797,1.8041,2.45,0,0.148063,0.148063,0.8,2.65,0.0205958,1,0.9854,0.2781,119.548,0.371644
3958.4376,8.5,0.147378,0,0,0.0136,115,14,0.044398,15.9233,17.5937,1.8226,2.45,0,0.154031,0.154031,0.8,2.65,0.0205953,1,0.981,0.2507,119.5516,0.341812
3958.59,8.5,0.148737,0,0,0.0137,115,14,0.0426,3.185,16.257,1.8347,2.45,0,0.154593,0.154593,0.8,2.65,0.0205948,1,0.9955,0.2543,119.5552,0.36796
3958.7424,8.5,0.147698,0,0,0.0043,115,14,0.034825,24.0777,10.4104,1.8164,2.45,0,0.148134,0.148134,0.8,2.65,0.0205943,1,1,0.2755,119.5587,0.361406
3958.8948,8.5,0.14769,0,0,0.0271,115,14,0.038742,403.8069,12.8818,1.7744,2.45,0,0.148108,0.148108,0.8,2.65,0.0205937,1,0.9851,0.2651,119.5623,0.314743
3959.0472,8.5,0.154163,0,0,-0.0058,115,14,0.09497,1004.294,90.9878,1.761,2.45,0,0.174092,0.166414,0.8,2.65,0.0205932,1,0.8674,0.1865,119.5659,0.30598
3959.1996,8.5,0.157537,0,0,-0.0348,115,14,0.147864,453.1976,237.3248,1.7727,2.45,0,0.18732,0.191253,0.8,2.65,0.0205927,1,0.8311,0.1569,119.5694,0.309455
3959.352,8.5,0.148691,0,0,0.0145,115,14,0.043112,85.8392,16.202,1.7973,2.45,0,0.150432,0.150432,0.8,2.65,0.0205922,1,0.994,0.2544,119.573,0.302129
3959.5044,8.5,0.079738,0,0,0.0788,115,14,0.003936,116.1576,0.0716,1.7928,2.45,0,0.079738,0.079738,0.8,2.65,0.0205917,0,1,0.6752,119.5766,0.348455
